Date_Time,XRS_B_Flux,Flare_Class
2010-09-23 00:37:00,2.0597511252162803e-07,
2010-09-23 00:54:00,3.75586949985518e-07,B3.7
2010-09-23 01:06:00,2.891371480018279e-07,
2010-09-23 04:13:00,1.943988650054962e-07,
2010-09-23 04:55:00,1.995900049678312e-07,
2010-09-23 05:00:00,3.801032448791375e-07,B3.8
2010-09-23 05:06:00,2.80493907212076e-07,
2010-09-23 19:07:00,1.9204988177534688e-07,
2010-09-23 19:14:00,3.016953940004896e-07,B3.0
2010-09-23 19:24:00,2.3947094973664207e-07,
2010-09-23 19:52:00,1.9154374797381024e-07,
2010-09-24 01:16:00,2.0495271257914283e-07,
2010-09-24 01:24:00,4.0234579046227736e-07,B4.0
2010-09-24 01:35:00,2.838580428488058e-07,
2010-09-24 01:55:00,2.0235715680883004e-07,
2010-09-24 03:25:00,2.1491970869647048e-07,
2010-09-24 03:32:00,2.967147452181962e-07,B2.9
2010-09-24 03:36:00,2.5855123908513633e-07,
2010-09-24 03:42:00,2.799041283196857e-07,B2.7
2010-09-24 03:46:00,2.5907036160788266e-07,
2010-09-24 03:47:00,2.5128363745352544e-07,
2010-09-24 09:51:00,1.7912680050358176e-07,
2010-09-24 09:55:00,2.647243775300012e-07,B2.6
2010-09-24 10:00:00,2.044336042672512e-07,
2010-09-24 10:08:00,1.6411142667038803e-07,
2010-09-25 01:58:00,2.682011484012037e-07,
2010-09-25 02:10:00,5.070151587460714e-07,B5.0
2010-09-25 02:13:00,5.033597290093894e-07,
2010-09-25 02:16:00,5.442399810817733e-07,B5.4
2010-09-25 02:17:00,5.381273808779952e-07,
2010-09-25 02:22:00,5.990064551042451e-07,B5.9
2010-09-25 02:27:00,5.545617227653565e-07,
2010-09-25 02:29:00,5.124442168380483e-07,
2010-09-25 09:40:00,2.2368712393472379e-07,
2010-09-25 09:51:00,3.765445342196472e-07,B3.7
2010-09-25 10:05:00,2.9336951001823763e-07,
2010-09-25 10:18:00,2.2236338281800272e-07,
2010-09-25 17:02:00,1.8535487811277562e-07,
2010-09-25 17:11:00,3.332201572447957e-07,B3.3
2010-09-25 17:41:00,2.467876640821487e-07,
2010-09-25 18:33:00,1.8410467816920573e-07,
2010-09-26 02:41:00,1.6779887346274336e-07,
2010-09-26 02:49:00,2.8057638701284304e-07,B2.8
2010-09-26 02:53:00,1.896016641467213e-07,
2010-09-26 02:58:00,1.6286729476178152e-07,
2010-09-26 03:41:00,1.306995329741767e-07,
2010-09-26 03:47:00,3.088421465236024e-07,B3.0
2010-09-26 03:51:00,1.7435702659440722e-07,
2010-09-26 03:59:00,1.3613292537684174e-07,
2010-09-26 04:43:00,1.373009297367389e-07,
2010-09-26 04:49:00,4.219051561449305e-07,B4.2
2010-09-26 04:55:00,2.6932457330985926e-07,
2010-09-26 09:14:00,1.7724242695749126e-07,
2010-09-26 09:26:00,7.680243925278774e-07,B7.6
2010-09-26 09:35:00,4.2501983443798963e-07,
2010-09-26 10:40:00,1.701348963933924e-07,
2010-09-26 12:32:00,2.2416168121708324e-07,
2010-09-26 12:53:00,1.1277425073785707e-06,C1.1
2010-09-26 13:03:00,5.80364712732262e-07,
2010-09-26 13:47:00,1.9686925156747748e-07,
2010-09-26 14:06:00,1.8665137702100765e-07,
2010-09-26 14:16:00,4.532379875854531e-07,B4.5
2010-09-26 14:27:00,2.9627958042510727e-07,
2010-09-26 14:52:00,1.8103628462995403e-07,
2010-09-26 17:55:00,1.788733214880267e-07,
2010-09-26 18:10:00,3.945218907119852e-07,B3.9
2010-09-26 18:25:00,2.6267559860571055e-07,
2010-09-26 18:40:00,1.6935622682012763e-07,
2010-09-26 18:43:00,1.6520330348157586e-07,
2010-09-26 18:48:00,3.073107563977828e-07,B3.0
2010-09-26 18:52:00,2.2416168121708324e-07,
2010-09-26 19:21:00,1.6559263826820825e-07,
2010-09-26 19:21:00,1.6559263826820825e-07,
2010-09-26 19:29:00,2.769771754174144e-07,B2.7
2010-09-26 19:40:00,2.181529339395638e-07,
2010-09-26 20:00:00,1.658521995295814e-07,
2010-09-26 20:23:00,1.5390826035854843e-07,
2010-09-26 20:26:00,2.55273903349007e-07,B2.5
2010-09-26 20:34:00,2.008923871699153e-07,
2010-09-26 20:45:00,3.401447088435816e-07,B3.4
2010-09-26 20:52:00,2.3580280128498998e-07,
2010-09-26 21:00:00,1.8903496368238848e-07,
2010-09-26 21:20:00,1.3948121591056406e-07,
2010-09-26 21:32:00,4.771907811118581e-07,B4.7
2010-09-26 21:46:00,2.8070616053810227e-07,
2010-09-27 00:07:00,1.9678577700688038e-07,
2010-09-27 00:11:00,2.864626935661363e-07,B2.8
2010-09-27 00:13:00,2.716679716741055e-07,
2010-09-27 00:18:00,4.754850806421018e-07,B4.7
2010-09-27 00:23:00,2.9048584337942884e-07,
2010-09-27 00:24:00,2.6284303089596506e-07,
2010-09-27 14:40:00,1.5019530508197931e-07,
2010-09-27 14:44:00,2.1080185774735583e-07,B2.1
2010-09-27 14:49:00,1.7565351129178453e-07,
2010-09-27 14:54:00,1.492868477726006e-07,
2010-09-27 21:33:00,1.7640623184433935e-07,
2010-09-27 21:39:00,2.7361463139641273e-07,B2.7
2010-09-27 21:43:00,1.8945328861263988e-07,
2010-09-27 21:43:00,1.8945328861263988e-07,
2010-09-27 21:50:00,5.719580826735182e-07,B5.7
2010-09-27 21:52:00,4.049504696013173e-07,
2010-09-27 21:58:00,9.344466889160685e-07,B9.3
2010-09-27 22:03:00,5.919050067859644e-07,
2010-09-27 22:07:00,3.9619908420718275e-07,
2010-09-28 01:13:00,1.6633413224553806e-07,
2010-09-28 01:20:00,2.2823846279607096e-07,B2.2
2010-09-28 01:25:00,1.7807907681799406e-07,
2010-09-28 01:32:00,1.642792994971387e-07,
2010-09-28 01:47:00,1.868391308335049e-07,
2010-09-28 01:53:00,2.647062160576752e-07,B2.6
2010-09-28 01:55:00,2.5347603127556795e-07,
2010-09-28 01:59:00,2.720430245517491e-07,B2.7
2010-09-28 02:04:00,2.600341701963771e-07,
2010-09-28 02:05:00,2.4809457954688696e-07,
2010-09-28 02:36:00,1.4395598668670573e-07,
2010-09-28 02:41:00,3.3154213952002465e-07,B3.3
2010-09-28 02:45:00,1.9942764595271e-07,
2010-09-28 03:10:00,1.393402015992251e-07,
2010-09-28 04:06:00,1.419357715803926e-07,
2010-09-28 04:11:00,1.9787030680618045e-07,B1.9
2010-09-28 04:20:00,1.6051572515607404e-07,
2010-09-28 04:32:00,1.3869130555121956e-07,
2010-09-28 09:34:00,1.695785840638564e-07,
2010-09-28 09:48:00,2.6863726816372946e-06,C2.6
2010-09-28 09:58:00,1.2678939356192132e-06,
2010-09-28 12:14:00,1.690465012416098e-07,
2010-09-28 14:13:00,1.9125160122257512e-07,
2010-09-28 14:22:00,3.992519168605213e-07,B3.9
2010-09-28 14:30:00,2.8624944548028e-07,
2010-09-28 14:39:00,2.448198301863158e-07,
2010-09-28 14:57:00,5.573567136707425e-07,B5.5
2010-09-28 14:59:00,5.440241466203588e-07,
2010-09-28 15:05:00,7.490395432796504e-07,B7.4
2010-09-28 15:09:00,5.801544489258958e-07,
2010-09-28 15:10:00,5.430810574580391e-07,
2010-09-28 18:36:00,1.777546287939913e-07,
2010-09-28 18:46:00,3.3751194905562443e-07,B3.3
2010-09-28 18:53:00,2.2992557546785974e-07,
2010-09-28 21:07:00,1.9021337038793718e-07,
2010-09-28 21:12:00,8.629244803159963e-07,B8.6
2010-09-28 21:19:00,4.3563312601690996e-07,
2010-09-28 21:55:00,1.9086226643594273e-07,
2010-09-28 22:00:00,1.8497895837299438e-07,
2010-09-28 22:33:00,1.7205735503011965e-07,
2010-09-28 22:42:00,3.465964368842833e-07,B3.4
2010-09-29 00:06:00,1.6339551223154558e-07,
2010-09-29 00:12:00,3.0978566201156355e-07,B3.0
2010-09-29 00:20:00,2.1803225536132231e-07,
2010-09-29 00:43:00,1.5508969397615147e-07,
2010-09-29 01:16:00,1.5534925523752463e-07,
2010-09-29 01:26:00,9.747706144480617e-07,B9.7
2010-09-29 01:30:00,4.0595151062916557e-07,
2010-09-29 01:55:00,1.697157188118581e-07,
2010-09-29 09:17:00,1.8727476458479941e-07,
2010-09-29 09:24:00,2.742263234267739e-07,B2.7
2010-09-29 09:27:00,2.3801814563739754e-07,
2010-09-29 09:37:00,6.592791237380879e-07,B6.5
2010-09-29 09:42:00,4.272697822216287e-07,
2010-09-29 10:04:00,2.291932048592571e-07,
2010-09-29 13:07:00,1.9142767371249647e-07,
2010-09-29 13:15:00,3.513147532885341e-07,B3.5
2010-09-29 13:20:00,2.5229377342839143e-07,
2010-09-29 13:42:00,1.850685293902643e-07,
2010-09-29 15:16:00,1.7118222217504808e-07,
2010-09-29 15:20:00,2.3360567524832732e-07,B2.3
2010-09-29 15:25:00,1.95558953919317e-07,
2010-09-29 16:08:00,1.6949509529240459e-07,
2010-09-30 00:38:00,3.386427636087319e-07,
2010-09-30 00:46:00,5.108587970426015e-07,B5.1
2010-09-30 00:54:00,4.525277290667873e-07,
2010-09-30 01:00:00,5.00865894537128e-07,B5.0
2010-09-30 01:04:00,4.3483890976858675e-07,
2010-09-30 01:05:00,4.2676234102145827e-07,
2010-09-30 04:54:00,3.281307101588027e-07,
2010-09-30 05:03:00,8.482049906888278e-07,B8.4
2010-09-30 05:08:00,5.240962082098122e-07,
2010-09-30 08:07:00,2.7479174491418235e-07,
2010-09-30 08:16:00,5.220197749622457e-07,B5.2
2010-09-30 08:23:00,3.843248066459637e-07,
2010-09-30 08:59:00,2.772575271592359e-07,
2010-09-30 09:42:00,2.613380445382063e-07,
2010-09-30 10:00:00,8.502295827383932e-07,B8.5
2010-09-30 10:31:00,5.181263986742124e-07,
2010-09-30 11:05:00,2.503933842490369e-07,
2010-09-30 13:58:00,1.6637046940104483e-07,
2010-09-30 14:02:00,2.3430085605014028e-07,B2.3
2010-09-30 14:11:00,1.9271550399935222e-07,
2010-09-30 14:39:00,1.7836633503520716e-07,
2010-09-30 14:51:00,2.671088736860838e-07,B2.6
2010-09-30 14:56:00,2.0873450523595238e-07,
2010-09-30 15:04:00,1.7616009984067205e-07,
2010-09-30 17:01:00,1.8965705805840116e-07,
2010-09-30 17:10:00,3.351387363181857e-07,B3.3
2010-09-30 17:27:00,2.6830284127754567e-07,
2010-09-30 17:30:00,3.21178902140673e-07,B3.2
2010-09-30 17:34:00,2.6998995394933445e-07,
2010-09-30 17:36:00,2.653525257301226e-07,
2010-09-30 23:14:00,1.7525165674214804e-07,
2010-09-30 23:20:00,3.9870857904134027e-07,B3.9
2010-09-30 23:24:00,2.149638618220706e-07,
2010-09-30 23:30:00,1.6223053478370275e-07,
2010-10-01 03:53:00,2.1190000154547306e-07,
2010-10-01 04:07:00,3.211734735941718e-07,B3.2
2010-10-01 04:14:00,2.600478126169037e-07,
2010-10-01 04:22:00,2.0254729804491944e-07,
2010-10-01 04:52:00,1.830891704912574e-07,
2010-10-01 04:56:00,3.454377406342246e-07,B3.4
2010-10-01 05:00:00,1.9191411126939784e-07,
2010-10-01 05:02:00,1.7647046490765206e-07,
2010-10-01 07:49:00,1.480489828509235e-07,
2010-10-01 07:59:00,5.03512239902193e-07,B5.0
2010-10-01 08:03:00,2.064493003217649e-07,
2010-10-01 08:04:00,1.7130960827671515e-07,
2010-10-01 09:42:00,2.0794175270566484e-07,
2010-10-01 10:01:00,7.760470452922164e-07,B7.7
2010-10-01 10:25:00,5.91575599173666e-07,
2010-10-01 10:34:00,6.196639787958702e-07,B6.1
2010-10-01 10:38:00,5.82287782435742e-07,
2010-10-01 10:39:00,5.797830908704782e-07,
2010-10-01 13:09:00,1.4701075201628555e-07,
2010-10-01 13:13:00,2.281223032696289e-07,B2.2
2010-10-01 13:21:00,1.8062337403534912e-07,
2010-10-01 13:35:00,1.407813812193126e-07,
2010-10-02 08:34:00,1.0977270648027115e-07,
2010-10-02 08:51:00,7.213538424366561e-07,B7.2
2010-10-02 09:01:00,3.6506861533780466e-07,
2010-10-02 09:50:00,1.063249257526877e-07,
2010-10-02 19:37:00,1.2156525031059573e-07,
2010-10-02 19:43:00,1.7751708014657197e-07,B1.7
2010-10-02 19:49:00,1.4292245964497852e-07,
2010-10-02 20:22:00,1.1683698630804429e-07,
2010-10-02 23:26:00,1.1002361333112276e-07,
2010-10-02 23:36:00,2.699756009860721e-07,B2.6
2010-10-02 23:45:00,1.6044255346514547e-07,
2010-10-03 00:08:00,1.217033940292822e-07,
2010-10-03 04:16:00,1.4363595823851938e-07,
2010-10-03 04:36:00,3.35708108423205e-07,B3.3
2010-10-03 04:50:00,2.596579236069374e-07,
2010-10-03 04:54:00,2.9327054562600097e-07,B2.9
2010-10-03 04:58:00,2.344809075793819e-07,
2010-10-03 04:59:00,2.4594899628027633e-07,
2010-10-03 19:07:00,8.160184705729989e-08,
2010-10-03 19:11:00,1.1482514139515843e-07,B1.1
2010-10-03 19:18:00,8.796099848495942e-08,
2010-10-03 19:18:00,8.796099848495942e-08,
2010-10-03 19:23:00,1.5311412937535351e-07,B1.5
2010-10-03 19:27:00,7.7708499190976e-08,
2010-10-03 19:28:00,8.3808082251835e-08,
2010-10-03 21:38:00,8.110436766628482e-08,
2010-10-03 21:46:00,2.215030576735444e-07,B2.2
2010-10-03 21:50:00,1.2949011818363942e-07,
2010-10-03 22:02:00,8.276985852262442e-08,
2010-10-04 09:02:00,9.178918958241411e-08,
2010-10-04 09:11:00,1.6342691822046618e-07,B1.6
2010-10-04 09:16:00,1.2254669456979173e-07,
2010-10-04 09:21:00,9.195357364433221e-08,
2010-10-04 09:26:00,8.075801360973855e-08,
2010-10-04 09:40:00,5.540601364373288e-07,B5.5
2010-10-04 09:47:00,2.757415415999276e-07,
2010-10-04 09:59:00,7.947104307959307e-08,
2010-10-04 10:53:00,6.959706411180377e-08,
2010-10-04 10:57:00,1.0917950277189448e-07,B1.0
2010-10-04 11:01:00,8.405006468592546e-08,
2010-10-04 11:12:00,6.686306619485549e-08,
2010-10-04 15:06:00,8.607893420276014e-08,
2010-10-04 15:10:00,1.420091422232872e-07,B1.4
2010-10-04 15:26:00,1.0619459800409459e-07,
2010-10-04 15:35:00,8.387269900822503e-08,
2010-10-04 16:21:00,6.937212049251684e-08,
2010-10-04 16:25:00,1.0372880865361367e-07,B1.0
2010-10-04 16:27:00,9.892700347791106e-08,
2010-10-04 16:35:00,3.5579130326368613e-06,C3.5
2010-10-04 16:42:00,1.6510776958966744e-06,
2010-10-04 17:05:00,9.15772133680548e-08,
2010-10-05 07:49:00,7.495231812981729e-08,
2010-10-05 07:56:00,1.4871841358399251e-07,B1.4
2010-10-05 08:01:00,9.56173806798688e-08,
2010-10-05 08:08:00,7.186792316815627e-08,
2010-10-05 08:40:00,5.989802076555861e-08,
2010-10-05 08:43:00,7.226637421808846e-07,B7.2
2010-10-05 08:47:00,1.8748325203432614e-07,
2010-10-05 08:51:00,1.0548054518721983e-07,
2010-10-05 08:54:00,2.9391890166152734e-07,B2.9
2010-10-05 08:58:00,1.457118798953161e-07,
2010-10-05 09:00:00,1.0694271423972168e-07,
2010-10-05 10:40:00,6.135586261279968e-08,
2010-10-05 10:48:00,1.2726603415558202e-07,B1.2
2010-10-05 10:56:00,9.431959568928505e-08,
2010-10-05 11:16:00,8.640311222052333e-08,
2010-10-05 11:25:00,3.297464274965023e-07,B3.2
2010-10-05 11:31:00,1.8321786399155826e-07,
2010-10-05 12:10:00,9.769383524371733e-08,
2010-10-05 12:27:00,3.43494292565083e-07,B3.4
2010-10-05 12:34:00,1.7413336195204465e-07,
2010-10-05 13:01:00,9.639605025313358e-08,
2010-10-05 19:04:00,7.809728685970185e-08,
2010-10-05 19:12:00,1.319077682637726e-07,B1.3
2010-10-05 19:19:00,9.41465572168454e-08,
2010-10-05 19:24:00,7.991418726760458e-08,
2010-10-07 09:14:00,8.237942950017896e-08,
2010-10-07 09:19:00,1.2948902394782635e-07,B1.2
2010-10-07 09:28:00,1.3338237181415025e-07,
2010-10-07 09:37:00,1.5894873683919286e-07,B1.5
2010-10-07 09:43:00,1.4106093715327006e-07,
2010-10-07 09:53:00,1.3315742819486331e-07,
2010-10-07 11:35:00,5.992774987362282e-08,
2010-10-07 11:49:00,1.3779484220322047e-07,B1.3
2010-10-07 11:59:00,8.692168051993576e-08,
2010-10-07 12:28:00,5.8764072718986426e-08,
2010-10-07 14:19:00,1.0166883868123477e-07,
2010-10-07 14:28:00,1.6660565904658142e-07,B1.6
2010-10-07 14:43:00,1.2520632708401536e-07,
2010-10-07 15:02:00,1.0262487393219999e-07,
2010-10-07 18:37:00,9.600617545402201e-08,
2010-10-07 18:50:00,1.6985012507575448e-07,B1.6
2010-10-07 18:59:00,1.266338927052857e-07,
2010-10-07 19:29:00,9.89910802218219e-08,
2010-10-07 19:37:00,1.9035512366372132e-07,B1.9
2010-10-07 19:49:00,1.4156275085497327e-07,
2010-10-07 20:18:00,9.081503549168701e-08,
2010-10-07 23:33:00,7.705851601258473e-08,
2010-10-07 23:45:00,1.9385915095426753e-07,B1.9
2010-10-07 23:52:00,1.6362075427878153e-07,
2010-10-07 23:58:00,1.8220936226498452e-07,B1.8
2010-10-08 00:03:00,1.6732330720969912e-07,
2010-10-08 00:05:00,1.5149032606132096e-07,
2010-10-08 04:50:00,8.316628452575969e-08,
2010-10-08 05:01:00,2.2533427568305342e-07,B2.2
2010-10-08 05:11:00,1.434440690673e-07,
2010-10-09 17:39:00,1.5728195990050153e-07,
2010-10-09 17:53:00,3.026598278665915e-07,
2010-10-09 17:59:00,4.808197218153509e-07,B4.8
2010-10-09 18:05:00,3.659657750176848e-07,
2010-10-09 18:08:00,3.226197691219568e-07,
2010-10-09 21:45:00,1.0563012864395205e-07,
2010-10-09 21:59:00,1.7294189547101269e-07,B1.7
2010-10-09 22:06:00,1.248935745934432e-07,
2010-10-09 22:21:00,1.0511101322663308e-07,
2010-10-10 07:44:00,7.391577838689045e-08,
2010-10-10 07:48:00,1.2898512125048e-07,B1.2
2010-10-10 07:52:00,1.0285638296636535e-07,
2010-10-10 07:57:00,8.429805831156045e-08,
2010-10-10 08:04:00,1.534699975991316e-07,B1.5
2010-10-10 08:09:00,1.0623062252079762e-07,
2010-10-10 08:25:00,8.04349866712073e-08,
2010-10-10 08:37:00,6.22357134716367e-08,
2010-10-10 08:44:00,2.48208294806318e-07,B2.4
2010-10-10 08:50:00,1.3932414333339693e-07,
2010-10-10 09:16:00,7.23584392403609e-08,
2010-10-10 09:31:00,6.755663406465828e-08,
2010-10-10 09:42:00,8.270030207313539e-07,B8.2
2010-10-10 09:49:00,3.90679105066738e-07,
2010-10-10 12:02:00,6.625884907407453e-08,
2010-10-10 14:49:00,9.493989239217626e-08,
2010-10-10 15:04:00,1.7540256180836877e-07,B1.7
2010-10-10 15:12:00,1.3136870791186084e-07,
2010-10-10 15:22:00,8.720942190620917e-08,
2010-10-10 16:36:00,4.6813706688908496e-08,
2010-10-10 16:39:00,1.4868116693378397e-07,B1.4
2010-10-10 16:47:00,9.89630279946141e-08,
2010-10-10 17:30:00,6.676065567035039e-08,
2010-10-10 17:36:00,1.4620239596752072e-07,B1.4
2010-10-10 17:42:00,1.0324571775299773e-07,
2010-10-12 18:30:00,8.171817000857118e-08,
2010-10-12 18:34:00,1.1443965775015386e-07,B1.1
2010-10-12 18:40:00,9.162892666836342e-08,
2010-10-12 18:49:00,7.901012821776021e-08,
2010-10-13 03:54:00,7.415992797632498e-08,
2010-10-13 04:04:00,1.239948659303991e-07,B1.2
2010-10-13 04:21:00,9.764983133209171e-08,
2010-10-13 05:03:00,7.414261915528186e-08,
2010-10-13 11:36:00,9.158052449720344e-08,
2010-10-13 11:46:00,2.859065091342927e-07,B2.8
2010-10-13 11:52:00,1.6396664648254955e-07,
2010-10-13 11:59:00,1.1542948641363182e-07,
2010-10-13 12:03:00,1.7563372978202096e-07,B1.7
2010-10-13 12:07:00,1.2672020943682583e-07,
2010-10-13 12:11:00,1.1594860183095079e-07,
2010-10-13 14:44:00,1.159183184995527e-07,
2010-10-13 14:59:00,3.180137184699561e-07,B3.1
2010-10-13 15:09:00,1.9381569416054845e-07,
2010-10-13 15:33:00,1.1478059036562627e-07,
2010-10-13 15:52:00,1.0600756894518781e-07,
2010-10-13 16:11:00,5.194299319555284e-07,B5.1
2010-10-13 16:13:00,5.042458042225917e-07,
2010-10-13 16:27:00,6.04045510499418e-07,B6.0
2010-10-13 16:35:00,5.222590857556497e-07,
2010-10-13 16:37:00,5.01390672980051e-07,
2010-10-13 21:41:00,7.351103192831943e-08,
2010-10-13 21:48:00,1.0876752298827341e-07,B1.0
2010-10-13 21:56:00,8.973334786332998e-08,
2010-10-13 22:06:00,7.40301473456384e-08,
2010-10-13 22:07:00,6.507543304223873e-08,
2010-10-13 22:10:00,1.2088018763733999e-07,B1.2
2010-10-13 22:14:00,8.856533639800546e-08,
2010-10-13 22:59:00,6.987723821794134e-08,
2010-10-14 10:49:00,1.0457919330519871e-07,
2010-10-14 10:54:00,1.454896931818439e-07,B1.4
2010-10-14 10:59:00,1.2289527262510092e-07,
2010-10-14 12:13:00,1.1285906253988287e-07,
2010-10-14 12:17:00,5.845303121532197e-07,B5.8
2010-10-14 12:22:00,2.1232561664419336e-07,
2010-10-14 13:24:00,1.1693843049442876e-07,
2010-10-14 13:49:00,1.2394647797009384e-07,
2010-10-14 13:59:00,5.109459380037151e-07,B5.1
2010-10-14 14:05:00,2.741001594586123e-07,
2010-10-14 14:18:00,1.467874710670003e-07,
2010-10-14 14:26:00,5.962103841739008e-07,B5.9
2010-10-14 14:30:00,2.852611089565471e-07,
2010-10-14 15:33:00,1.367945401398174e-07,
2010-10-14 16:13:00,1.3121406539085e-07,
2010-10-14 16:18:00,2.246372758918369e-07,B2.2
2010-10-14 16:22:00,1.6140919001372822e-07,
2010-10-14 16:29:00,1.3121406539085e-07,
2010-10-14 16:52:00,1.390786366073371e-07,
2010-10-14 17:03:00,3.12384827338974e-07,B3.1
2010-10-14 17:12:00,2.135974455086398e-07,
2010-10-14 17:36:00,1.380750234147854e-07,
2010-10-14 23:25:00,8.981472632285659e-08,
2010-10-14 23:40:00,1.7287295861478924e-07,B1.7
2010-10-15 00:06:00,1.3188241609896068e-07,
2010-10-15 00:28:00,1.5556697974261624e-07,
2010-10-15 00:34:00,2.207157763223222e-07,B2.2
2010-10-15 00:40:00,1.7905256299854955e-07,
2010-10-15 00:43:00,1.5258207497481635e-07,
2010-10-15 07:45:00,6.783672290566756e-08,
2010-10-15 07:52:00,1.298708411923144e-07,B1.2
2010-10-15 07:57:00,9.813567913852239e-08,
2010-10-15 08:11:00,7.679143720906723e-08,
2010-10-15 08:17:00,1.5182935442226153e-07,B1.5
2010-10-15 08:26:00,1.0793827698307723e-07,
2010-10-15 08:41:00,8.132503381830247e-08,
2010-10-15 13:03:00,8.358318126511222e-08,
2010-10-15 13:07:00,1.363597732506605e-07,B1.3
2010-10-15 13:14:00,1.0832761176970962e-07,
2010-10-15 13:33:00,7.994506034947335e-08,
2010-10-15 13:50:00,1.0265196692671452e-07,
2010-10-15 14:00:00,1.7428536125407845e-07,B1.7
2010-10-15 14:07:00,1.5747471593385853e-07,
2010-10-15 14:11:00,1.7620176606669702e-07,B1.7
2010-10-15 14:26:00,1.645216940460159e-07,
2010-10-15 14:29:00,1.5530741848124308e-07,
2010-10-15 22:52:00,9.462300454288197e-08,
2010-10-15 22:57:00,1.5959011534505407e-07,B1.5
2010-10-15 23:24:00,1.3324508074674668e-07,
2010-10-15 23:37:00,1.593305540836809e-07,B1.5
2010-10-15 23:42:00,1.3840593737768359e-07,
2010-10-15 23:45:00,1.3103884555221157e-07,
2010-10-16 01:29:00,1.4748432874966966e-07,
2010-10-16 01:46:00,3.630464107118314e-07,B3.6
2010-10-16 01:57:00,2.2530815613208688e-07,
2010-10-16 02:42:00,1.3788071839826443e-07,
2010-10-16 14:09:00,1.0842100550689793e-07,
2010-10-16 14:22:00,1.8797521761371172e-07,B1.8
2010-10-16 14:29:00,1.329491396973026e-07,
2010-10-16 14:45:00,1.0258096949655737e-07,
2010-10-16 16:48:00,1.4890756006025185e-07,
2010-10-16 17:03:00,1.0756600659078686e-06,C1.0
2010-10-16 17:08:00,4.581480652632308e-07,
2010-10-16 17:21:00,1.4657587144029094e-07,
2010-10-16 19:06:00,1.8102340959558205e-07,
2010-10-16 19:12:00,4.5500975829781964e-05,M4.5
2010-10-16 19:16:00,8.250694918388035e-06,
2010-10-16 20:49:00,1.8278407765137672e-07,
2010-10-17 00:04:00,1.2343892308308568e-07,
2010-10-17 00:11:00,2.2233012941796915e-07,B2.2
2010-10-17 00:15:00,1.4524171376706363e-07,
2010-10-17 00:19:00,1.2089526535419282e-07,
2010-10-17 00:20:00,1.2330913534697174e-07,
2010-10-17 00:33:00,6.582560558854311e-07,B6.5
2010-10-17 00:39:00,2.916361552252056e-07,
2010-10-17 01:23:00,1.2252614567387354e-07,
2010-10-17 03:54:00,1.3122561881573347e-07,
2010-10-17 04:18:00,4.956219754603808e-07,B4.9
2010-10-17 04:32:00,2.547531323671137e-07,
2010-10-17 04:46:00,1.317447413384798e-07,
2010-10-17 06:35:00,1.0955262297329682e-07,
2010-10-17 06:40:00,1.641893589976462e-07,B1.6
2010-10-17 06:54:00,1.373252160874472e-07,
2010-10-17 07:32:00,1.0981217712924263e-07,
2010-10-17 08:23:00,1.1993489579253946e-07,
2010-10-17 08:30:00,2.4672416998328117e-07,B2.4
2010-10-17 08:36:00,1.7080806458125153e-07,
2010-10-17 08:45:00,1.5186040513981425e-07,
2010-10-17 08:59:00,2.6112925297638867e-06,C2.6
2010-10-17 09:09:00,1.1890500672961934e-06,
2010-10-17 09:41:00,1.5000024689015845e-07,
2010-10-17 10:23:00,1.261642665895124e-07,
2010-10-17 10:29:00,2.429649157420499e-07,B2.4
2010-10-17 10:31:00,2.174937066001803e-07,
